Unnamed: 0,Pancreatic ductal adenocarcinoma,Primary great saphenous vein varicosities,Lung cancer,Essential hypertension,Non-small cell lung cancer,Systemic lupus erythematosus,Pancreatic cancer,Glioma,Acne,Bladder cancer,Breast cancer,Colorectal cancer,Ovarian endometriosis,Hepatocellular carcinoma,Lupus nephritis,Lung adenocarcinoma,Facet joint osteoarthritis,Osteoarthritis,Oral squamous cell carcinoma,Gastric cancer,Tuberculosis,Clear cell renal cell carcinoma,Intervertebral disc degeneration,Glioblastoma multiforme,Osteosarcoma,Endometrial cancer,Cholangiocarcinoma,Rheumatoid arthritis,Silicosis,Hepatoblastoma,Acute ischemic stroke,Traumatic brain injury,Pulmonary tuberculosis,Cardiovascular disease,Acute myeloid leukemia,Diabetes retinopathy,Intracranial aneurysms,Coronary artery disease,Type 2 diabetes mellitus,Atherosclerosis,Prostate cancer,Ebola virus disease,Repeated implantation failure,Esophageal squamous cell carcinoma,Acute respiratory distress syndrome,Infantile hemangioma,Primary biliary cholangitis,Liver cancer,Myocardial infarction,Diabetes mellitus,Moyamoya disease,Active pulmonary tuberculosis,Triple negative breast cancer,Cervical cancer,Radiation-induced liver fibrosis,Multiple sclerosis,Hypertension,Oral squamous cell carcinomas,Diabetic retinopathy,Hypopharyngeal squamous cell carcinoma,Thoracic aortic dissection,Neuropathic pain,Myocardial senescence,Glioblastoma,Cervical carcinoma,Papillary thyroid carcinoma,Heart disease,Diabetic myocardial fibrosis,Hirschsprung disease,Alzheimer鈥檚 disease,Pre-eclampsia,Multiple system atrophy,Colon cancer,Dilated cardiomyopathy,Nonalcoholic steatohepatitis,Cutaneous squamous cell carcinoma,Hypertrophic cardiomyopathy,Major depressive disorder,Esophageal cancer,Myocardial infarction induced heart failure,Basal cell carcinoma,Bladder urothelial carcinoma,Kidney clear cell carcinoma,Prostate adenocarcinoma,Acute promyelocytic leukemia,Laryngeal squamous cell cancer tissues,Immunosenescence,Ischaemic heart disease,Atherosclerotic vascular disease
Papillary thyroid carcinoma,5.0012069538492215e-06,3.0839626632418014e-05,3.0839626632418014e-05,6.663870481448337e-05,1.5054099980963516e-05,1.5054099980963516e-05,9.566299545413233e-06,2.1074892867763677e-07,3.0839626632418014e-05,2.701689262535855e-06,4.302749127718906e-08,1.0289388365647023e-06,2.4152160094500087e-05,2.701689262535855e-06,2.4152160094500087e-05,5.1201997994271885e-05,1.9019067698079834e-05,3.0839626632418014e-05,8.737591429157852e-05,2.7479555439601595e-08,7.675921198604235e-06,6.663870481448337e-05,3.9611496750979276e-05,8.737591429157852e-05,1.5054099980963516e-05,6.663870481448337e-05,8.737591429157852e-05,7.675921198604235e-06,6.663870481448337e-05,2.2146189615514502e-06,6.663870481448337e-05,3.9611496750979276e-05,1.9019067698079834e-05,6.663870481448337e-05,2.4152160094500087e-05,3.3062193139735863e-06,8.737591429157852e-05,2.4152160094500087e-05,3.9611496750979276e-05,5.1201997994271885e-05,8.737591429157852e-05,8.737591429157852e-05,6.663870481448337e-05,1.0953281417491064e-07,3.0839626632418014e-05,2.4152160094500087e-05,3.9611496750979276e-05,5.1201997994271885e-05,6.663870481448337e-05,5.1201997994271885e-05,3.0839626632418014e-05,3.0839626632418014e-05,8.737591429157852e-05,1.9019067698079834e-05,2.4152160094500087e-05,9.566299545413233e-06,5.1201997994271885e-05,8.737591429157852e-05,1.5054099980963516e-05,2.4152160094500087e-05,1.5054099980963516e-05,1.5054099980963516e-05,6.663870481448337e-05,9.566299545413233e-06,1.5054099980963516e-05,1.0,8.737591429157852e-05,8.737591429157852e-05,8.737591429157852e-05,0.00011549724605385425,3.0839626632418014e-05,3.0839626632418014e-05,3.0839626632418014e-05,8.737591429157852e-05,2.4152160094500087e-05,5.1201997994271885e-05,8.737591429157852e-05,3.0839626632418014e-05,1.1973318525059736e-05,6.1840339119727075e-06,5.1201997994271885e-05,8.737591429157852e-05,8.737591429157852e-05,8.737591429157852e-05,8.737591429157852e-05,6.663870481448337e-05,8.737591429157852e-05,8.737591429157852e-05,6.663870481448337e-05
Heart disease,0.00020743069029723892,0.003879961337560404,0.003879961337560404,0.0197262032020854,0.0011141116657094874,0.0011141116657094874,0.0005435717320467885,3.3062193139735863e-06,0.003879961337560404,8.737591429157852e-05,3.508640549297241e-07,2.4152160094500087e-05,0.0024867717852615078,8.737591429157852e-05,0.0024867717852615078,0.01074696450416834,0.0016436816183603973,0.003879961337560404,0.040542343523289295,2.954702278803457e-07,0.0003891230927699644,0.0197262032020854,0.006293766499559646,0.040542343523289295,0.0011141116657094874,0.0197262032020854,0.040542343523289295,0.0003891230927699644,0.0197262032020854,6.663870481448337e-05,0.0197262032020854,0.006293766499559646,0.0016436816183603973,0.0197262032020854,0.0024867717852615078,0.00011549724605385425,0.040542343523289295,0.0024867717852615078,0.006293766499559646,0.01074696450416834,0.040542343523289295,0.040542343523289295,0.0197262032020854,1.501291079627454e-06,0.003879961337560404,0.0024867717852615078,0.006293766499559646,0.01074696450416834,0.0197262032020854,0.01074696450416834,0.003879961337560404,0.003879961337560404,0.040542343523289295,0.0016436816183603973,0.0024867717852615078,0.0005435717320467885,0.01074696450416834,0.040542343523289295,0.0011141116657094874,0.0024867717852615078,0.0011141116657094874,0.0011141116657094874,0.0197262032020854,0.0005435717320467885,0.0011141116657094874,8.737591429157852e-05,1.0,0.040542343523289295,0.040542343523289295,0.10366756727235543,0.003879961337560404,0.003879961337560404,0.003879961337560404,0.040542343523289295,0.0024867717852615078,0.01074696450416834,0.040542343523289295,0.003879961337560404,0.0007712400176672005,0.0002823904650720772,0.01074696450416834,0.040542343523289295,0.040542343523289295,0.040542343523289295,0.040542343523289295,0.0197262032020854,0.040542343523289295,0.040542343523289295,0.0197262032020854
Diabetic myocardial fibrosis,0.00020743069029723892,0.003879961337560404,0.003879961337560404,0.0197262032020854,0.0011141116657094874,0.0011141116657094874,0.0005435717320467885,3.3062193139735863e-06,0.003879961337560404,8.737591429157852e-05,3.508640549297241e-07,2.4152160094500087e-05,0.0024867717852615078,8.737591429157852e-05,0.0024867717852615078,0.01074696450416834,0.0016436816183603973,0.003879961337560404,0.040542343523289295,2.954702278803457e-07,0.0003891230927699644,0.0197262032020854,0.006293766499559646,0.040542343523289295,0.0011141116657094874,0.0197262032020854,0.040542343523289295,0.0003891230927699644,0.0197262032020854,6.663870481448337e-05,0.0197262032020854,0.006293766499559646,0.0016436816183603973,0.0197262032020854,0.0024867717852615078,0.00011549724605385425,0.040542343523289295,0.0024867717852615078,0.006293766499559646,0.01074696450416834,0.040542343523289295,0.040542343523289295,0.0197262032020854,1.501291079627454e-06,0.003879961337560404,0.0024867717852615078,0.006293766499559646,0.01074696450416834,0.0197262032020854,0.01074696450416834,0.003879961337560404,0.003879961337560404,0.040542343523289295,0.0016436816183603973,0.0024867717852615078,0.0005435717320467885,0.01074696450416834,0.040542343523289295,0.0011141116657094874,0.0024867717852615078,0.0011141116657094874,0.0011141116657094874,0.0197262032020854,0.0005435717320467885,0.0011141116657094874,8.737591429157852e-05,0.040542343523289295,1.0,0.040542343523289295,0.10366756727235543,0.003879961337560404,0.003879961337560404,0.003879961337560404,0.040542343523289295,0.0024867717852615078,0.01074696450416834,0.040542343523289295,0.003879961337560404,0.0007712400176672005,0.0002823904650720772,0.01074696450416834,0.040542343523289295,0.040542343523289295,0.040542343523289295,0.040542343523289295,0.0197262032020854,0.040542343523289295,0.040542343523289295,0.0197262032020854
Hirschsprung disease,0.00020743069029723892,0.003879961337560404,0.003879961337560404,0.0197262032020854,0.0011141116657094874,0.0011141116657094874,0.0005435717320467885,3.3062193139735863e-06,0.003879961337560404,8.737591429157852e-05,3.508640549297241e-07,2.4152160094500087e-05,0.0024867717852615078,8.737591429157852e-05,0.006293766499559646,0.01074696450416834,0.0016436816183603973,0.003879961337560404,0.040542343523289295,2.954702278803457e-07,0.0003891230927699644,0.0197262032020854,0.006293766499559646,0.040542343523289295,0.0011141116657094874,0.0197262032020854,0.040542343523289295,0.0003891230927699644,0.0197262032020854,6.663870481448337e-05,0.0197262032020854,0.006293766499559646,0.0016436816183603973,0.0197262032020854,0.0024867717852615078,0.00020743069029723892,0.040542343523289295,0.006293766499559646,0.006293766499559646,0.01074696450416834,0.040542343523289295,0.040542343523289295,0.0197262032020854,0.07502500000000001,0.003879961337560404,0.0024867717852615078,0.006293766499559646,0.01074696450416834,0.10366756727235543,0.01074696450416834,0.003879961337560404,0.003879961337560404,0.040542343523289295,0.0016436816183603973,0.0024867717852615078,0.0005435717320467885,0.040542343523289295,0.040542343523289295,0.0024867717852615078,0.0024867717852615078,0.0011141116657094874,0.0011141116657094874,0.0197262032020854,0.0005435717320467885,0.0011141116657094874,8.737591429157852e-05,0.040542343523289295,0.040542343523289295,1.0,0.10366756727235543,0.003879961337560404,0.003879961337560404,0.003879961337560404,0.040542343523289295,0.0024867717852615078,0.01074696450416834,0.040542343523289295,0.003879961337560404,0.0007712400176672005,0.0002823904650720772,0.01074696450416834,0.040542343523289295,0.040542343523289295,0.040542343523289295,0.040542343523289295,0.0197262032020854,0.040542343523289295,0.040542343523289295,0.0197262032020854
Alzheimer鈥檚 disease,0.0002823904650720772,0.006293766499559646,0.006293766499559646,0.040542343523289295,0.0016436816183603973,0.0016436816183603973,0.0007712400176672005,4.0593281130631565e-06,0.006293766499559646,0.00011549724605385425,4.174812038425585e-07,3.0839626632418014e-05,0.003879961337560404,0.00011549724605385425,0.003879961337560404,0.0197262032020854,0.0024867717852615078,0.006293766499559646,0.10366756727235543,3.508640549297241e-07,0.0005435717320467885,0.040542343523289295,0.01074696450416834,0.10366756727235543,0.0016436816183603973,0.040542343523289295,0.10366756727235543,0.0005435717320467885,0.040542343523289295,8.737591429157852e-05,0.040542343523289295,0.01074696450416834,0.0024867717852615078,0.040542343523289295,0.003879961337560404,0.00015402860175379768,0.10366756727235543,0.003879961337560404,0.01074696450416834,0.0197262032020854,0.10366756727235543,0.10366756727235543,0.040542343523289295,1.8207953881880585e-06,0.006293766499559646,0.003879961337560404,0.01074696450416834,0.0197262032020854,0.040542343523289295,0.0197262032020854,0.006293766499559646,0.006293766499559646,0.10366756727235543,0.0024867717852615078,0.003879961337560404,0.0007712400176672005,0.0197262032020854,0.10366756727235543,0.0016436816183603973,0.003879961337560404,0.0016436816183603973,0.0016436816183603973,0.040542343523289295,0.0007712400176672005,0.0016436816183603973,0.00011549724605385425,0.10366756727235543,0.10366756727235543,0.10366756727235543,1.0,0.006293766499559646,0.006293766499559646,0.006293766499559646,0.10366756727235543,0.003879961337560404,0.0197262032020854,0.10366756727235543,0.006293766499559646,0.0011141116657094874,0.0003891230927699644,0.0197262032020854,0.10366756727235543,0.10366756727235543,0.10366756727235543,0.10366756727235543,0.040542343523289295,0.10366756727235543,0.10366756727235543,0.040542343523289295
Pre-eclampsia,0.00011549724605385425,0.0007712400176672005,0.0007712400176672005,0.0024867717852615078,0.0011141116657094874,0.0002823904650720772,0.00015402860175379768,1.501291079627454e-06,0.0007712400176672005,5.1201997994271885e-05,2.4930551124872913e-07,1.5054099980963516e-05,0.0005435717320467885,5.1201997994271885e-05,0.062005,0.0016436816183603973,0.0003891230927699644,0.0007712400176672005,0.003879961337560404,2.1074892867763677e-07,0.00011549724605385425,0.0024867717852615078,0.0011141116657094874,0.003879961337560404,0.0002823904650720772,0.0024867717852615078,0.003879961337560404,0.00011549724605385425,0.0024867717852615078,2.4152160094500087e-05,0.0024867717852615078,0.0011141116657094874,0.0003891230927699644,0.0024867717852615078,0.0005435717320467885,3.9611496750979276e-05,0.003879961337560404,0.0005435717320467885,0.0011141116657094874,0.0016436816183603973,0.003879961337560404,0.003879961337560404,0.0024867717852615078,7.123475352179149e-07,0.0007712400176672005,0.0005435717320467885,0.0011141116657094874,0.0016436816183603973,0.0024867717852615078,0.003879961337560404,0.0007712400176672005,0.0007712400176672005,0.003879961337560404,0.0003891230927699644,0.0005435717320467885,0.00015402860175379768,0.0016436816183603973,0.003879961337560404,0.0002823904650720772,0.0005435717320467885,0.0002823904650720772,0.0002823904650720772,0.0024867717852615078,0.00015402860175379768,0.0002823904650720772,3.0839626632418014e-05,0.003879961337560404,0.003879961337560404,0.003879961337560404,0.006293766499559646,1.0,0.0007712400176672005,0.0007712400176672005,0.003879961337560404,0.0005435717320467885,0.0016436816183603973,0.003879961337560404,0.0007712400176672005,0.00020743069029723892,8.737591429157852e-05,0.0016436816183603973,0.01074696450416834,0.01074696450416834,0.01074696450416834,0.003879961337560404,0.0024867717852615078,0.003879961337560404,0.003879961337560404,0.0024867717852615078
Multiple system atrophy,6.663870481448337e-05,0.0007712400176672005,0.0007712400176672005,0.0024867717852615078,0.0002823904650720772,0.0002823904650720772,0.00015402860175379768,1.501291079627454e-06,0.0007712400176672005,3.0839626632418014e-05,1.7847926488365322e-07,9.566299545413233e-06,0.0005435717320467885,3.0839626632418014e-05,0.0005435717320467885,0.0016436816183603973,0.0003891230927699644,0.0007712400176672005,0.003879961337560404,1.5141678132686227e-07,0.00011549724605385425,0.0024867717852615078,0.0011141116657094874,0.003879961337560404,0.0002823904650720772,0.0024867717852615078,0.003879961337560404,0.00011549724605385425,0.0024867717852615078,2.4152160094500087e-05,0.0024867717852615078,0.0011141116657094874,0.0003891230927699644,0.0024867717852615078,0.0005435717320467885,3.9611496750979276e-05,0.003879961337560404,0.0005435717320467885,0.0011141116657094874,0.0016436816183603973,0.003879961337560404,0.003879961337560404,0.0024867717852615078,7.123475352179149e-07,0.0007712400176672005,0.0005435717320467885,0.0011141116657094874,0.0016436816183603973,0.0024867717852615078,0.0016436816183603973,0.15794000000000002,0.0007712400176672005,0.003879961337560404,0.0003891230927699644,0.0005435717320467885,0.07277,0.0016436816183603973,0.003879961337560404,0.0002823904650720772,0.0005435717320467885,0.0002823904650720772,0.0002823904650720772,0.0024867717852615078,0.00015402860175379768,0.0002823904650720772,3.0839626632418014e-05,0.003879961337560404,0.003879961337560404,0.003879961337560404,0.006293766499559646,0.0007712400176672005,1.0,0.0007712400176672005,0.003879961337560404,0.0005435717320467885,0.0016436816183603973,0.003879961337560404,0.0007712400176672005,0.00020743069029723892,8.737591429157852e-05,0.0016436816183603973,0.003879961337560404,0.003879961337560404,0.003879961337560404,0.003879961337560404,0.0024867717852615078,0.003879961337560404,0.003879961337560404,0.0024867717852615078
Colon cancer,6.663870481448337e-05,0.0007712400176672005,0.0007712400176672005,0.0024867717852615078,0.0002823904650720772,0.0002823904650720772,0.00015402860175379768,1.501291079627454e-06,0.0007712400176672005,3.0839626632418014e-05,1.7847926488365322e-07,9.566299545413233e-06,0.0005435717320467885,3.0839626632418014e-05,0.0005435717320467885,0.0016436816183603973,0.0003891230927699644,0.0007712400176672005,0.003879961337560404,1.5141678132686227e-07,0.00011549724605385425,0.0024867717852615078,0.0011141116657094874,0.003879961337560404,0.0002823904650720772,0.0024867717852615078,0.003879961337560404,0.00011549724605385425,0.0024867717852615078,2.4152160094500087e-05,0.0024867717852615078,0.0011141116657094874,0.0003891230927699644,0.0024867717852615078,0.0005435717320467885,3.9611496750979276e-05,0.003879961337560404,0.0005435717320467885,0.0011141116657094874,0.0016436816183603973,0.003879961337560404,0.003879961337560404,0.0024867717852615078,7.123475352179149e-07,0.0007712400176672005,0.0005435717320467885,0.0011141116657094874,0.0016436816183603973,0.0024867717852615078,0.0016436816183603973,0.0007712400176672005,0.0007712400176672005,0.003879961337560404,0.0003891230927699644,0.0005435717320467885,0.00015402860175379768,0.0016436816183603973,0.003879961337560404,0.0002823904650720772,0.0005435717320467885,0.0002823904650720772,0.0002823904650720772,0.0024867717852615078,0.00015402860175379768,0.0002823904650720772,3.0839626632418014e-05,0.003879961337560404,0.003879961337560404,0.003879961337560404,0.006293766499559646,0.0007712400176672005,0.0007712400176672005,1.0,0.003879961337560404,0.0005435717320467885,0.0016436816183603973,0.003879961337560404,0.0007712400176672005,0.00020743069029723892,8.737591429157852e-05,0.0016436816183603973,0.003879961337560404,0.003879961337560404,0.003879961337560404,0.003879961337560404,0.0024867717852615078,0.003879961337560404,0.003879961337560404,0.0024867717852615078
Dilated cardiomyopathy,0.00020743069029723892,0.003879961337560404,0.003879961337560404,0.0197262032020854,0.0011141116657094874,0.0011141116657094874,0.0005435717320467885,3.3062193139735863e-06,0.003879961337560404,8.737591429157852e-05,3.508640549297241e-07,2.4152160094500087e-05,0.0024867717852615078,8.737591429157852e-05,0.0024867717852615078,0.01074696450416834,0.0016436816183603973,0.003879961337560404,0.040542343523289295,2.954702278803457e-07,0.0003891230927699644,0.0197262032020854,0.006293766499559646,0.040542343523289295,0.0011141116657094874,0.0197262032020854,0.040542343523289295,0.0003891230927699644,0.0197262032020854,6.663870481448337e-05,0.0197262032020854,0.006293766499559646,0.0016436816183603973,0.0197262032020854,0.0024867717852615078,0.00011549724605385425,0.040542343523289295,0.0024867717852615078,0.006293766499559646,0.01074696450416834,0.040542343523289295,0.040542343523289295,0.0197262032020854,1.501291079627454e-06,0.003879961337560404,0.0024867717852615078,0.006293766499559646,0.01074696450416834,0.0197262032020854,0.01074696450416834,0.003879961337560404,0.003879961337560404,0.040542343523289295,0.0016436816183603973,0.0024867717852615078,0.0005435717320467885,0.01074696450416834,0.040542343523289295,0.0011141116657094874,0.0024867717852615078,0.0011141116657094874,0.0011141116657094874,0.0197262032020854,0.0005435717320467885,0.0011141116657094874,8.737591429157852e-05,0.040542343523289295,0.040542343523289295,0.040542343523289295,0.10366756727235543,0.003879961337560404,0.003879961337560404,0.003879961337560404,1.0,0.0024867717852615078,0.01074696450416834,0.040542343523289295,0.003879961337560404,0.0007712400176672005,0.0002823904650720772,0.01074696450416834,0.040542343523289295,0.040542343523289295,0.040542343523289295,0.040542343523289295,0.0197262032020854,0.040542343523289295,0.040542343523289295,0.0197262032020854
Nonalcoholic steatohepatitis,5.1201997994271885e-05,0.0005435717320467885,0.0005435717320467885,0.0016436816183603973,0.00020743069029723892,0.00020743069029723892,0.00011549724605385425,1.2412448036699686e-06,0.0005435717320467885,2.4152160094500087e-05,1.5141678132686227e-07,7.675921198604235e-06,0.0003891230927699644,2.4152160094500087e-05,0.0003891230927699644,0.0011141116657094874,0.0002823904650720772,0.0005435717320467885,0.0024867717852615078,1.2867682918591822e-07,8.737591429157852e-05,0.0016436816183603973,0.0007712400176672005,0.0024867717852615078,0.00020743069029723892,0.0016436816183603973,0.0024867717852615078,8.737591429157852e-05,0.0016436816183603973,1.9019067698079834e-05,0.0016436816183603973,0.0007712400176672005,0.0002823904650720772,0.0016436816183603973,0.0003891230927699644,3.0839626632418014e-05,0.0024867717852615078,0.0003891230927699644,0.0007712400176672005,0.0011141116657094874,0.0024867717852615078,0.0024867717852615078,0.0016436816183603973,5.948111648513035e-07,0.0005435717320467885,0.0003891230927699644,0.0007712400176672005,0.0011141116657094874,0.0016436816183603973,0.0011141116657094874,0.0005435717320467885,0.0005435717320467885,0.0024867717852615078,0.0002823904650720772,0.0003891230927699644,0.00011549724605385425,0.0011141116657094874,0.0024867717852615078,0.00020743069029723892,0.0003891230927699644,0.00020743069029723892,0.00020743069029723892,0.0016436816183603973,0.00011549724605385425,0.00020743069029723892,2.4152160094500087e-05,0.0024867717852615078,0.0024867717852615078,0.0024867717852615078,0.003879961337560404,0.0005435717320467885,0.0005435717320467885,0.0005435717320467885,0.0024867717852615078,1.0,0.0011141116657094874,0.0024867717852615078,0.0005435717320467885,0.00015402860175379768,6.663870481448337e-05,0.0011141116657094874,0.0024867717852615078,0.0024867717852615078,0.0024867717852615078,0.0024867717852615078,0.0016436816183603973,0.0024867717852615078,0.0024867717852615078,0.0016436816183603973
Cutaneous squamous cell carcinoma,0.00011549724605385425,0.0016436816183603973,0.0016436816183603973,0.006293766499559646,0.0005435717320467885,0.0005435717320467885,0.0002823904650720772,2.2146189615514502e-06,0.0016436816183603973,5.1201997994271885e-05,2.4930551124872913e-07,1.5054099980963516e-05,0.0011141116657094874,5.1201997994271885e-05,0.0011141116657094874,0.003879961337560404,0.0007712400176672005,0.0016436816183603973,0.01074696450416834,2.1074892867763677e-07,0.00020743069029723892,0.006293766499559646,0.0024867717852615078,0.01074696450416834,0.0005435717320467885,0.006293766499559646,0.01074696450416834,0.00020743069029723892,0.006293766499559646,3.9611496750979276e-05,0.006293766499559646,0.0024867717852615078,0.0007712400176672005,0.006293766499559646,0.0011141116657094874,6.663870481448337e-05,0.01074696450416834,0.0011141116657094874,0.0024867717852615078,0.003879961337560404,0.01074696450416834,0.01074696450416834,0.006293766499559646,1.0289388365647023e-06,0.0016436816183603973,0.0011141116657094874,0.0024867717852615078,0.003879961337560404,0.006293766499559646,0.003879961337560404,0.0016436816183603973,0.0016436816183603973,0.01074696450416834,0.0007712400176672005,0.0011141116657094874,0.0002823904650720772,0.003879961337560404,0.01074696450416834,0.0005435717320467885,0.0011141116657094874,0.0005435717320467885,0.0005435717320467885,0.006293766499559646,0.0002823904650720772,0.0005435717320467885,5.1201997994271885e-05,0.01074696450416834,0.01074696450416834,0.01074696450416834,0.0197262032020854,0.0016436816183603973,0.0016436816183603973,0.0016436816183603973,0.01074696450416834,0.0011141116657094874,1.0,0.01074696450416834,0.0016436816183603973,0.0003891230927699644,0.00015402860175379768,0.003879961337560404,0.01074696450416834,0.01074696450416834,0.01074696450416834,0.01074696450416834,0.006293766499559646,0.01074696450416834,0.01074696450416834,0.006293766499559646
Hypertrophic cardiomyopathy,0.00020743069029723892,0.003879961337560404,0.003879961337560404,0.0197262032020854,0.0011141116657094874,0.0011141116657094874,0.0005435717320467885,3.3062193139735863e-06,0.003879961337560404,8.737591429157852e-05,3.508640549297241e-07,2.4152160094500087e-05,0.0024867717852615078,8.737591429157852e-05,0.0024867717852615078,0.01074696450416834,0.0016436816183603973,0.003879961337560404,0.040542343523289295,2.954702278803457e-07,0.0003891230927699644,0.0197262032020854,0.006293766499559646,0.040542343523289295,0.0011141116657094874,0.0197262032020854,0.040542343523289295,0.0003891230927699644,0.0197262032020854,6.663870481448337e-05,0.0197262032020854,0.006293766499559646,0.0016436816183603973,0.0197262032020854,0.0024867717852615078,0.00011549724605385425,0.040542343523289295,0.0024867717852615078,0.006293766499559646,0.01074696450416834,0.040542343523289295,0.040542343523289295,0.0197262032020854,1.501291079627454e-06,0.003879961337560404,0.0024867717852615078,0.006293766499559646,0.01074696450416834,0.0197262032020854,0.01074696450416834,0.003879961337560404,0.003879961337560404,0.040542343523289295,0.0016436816183603973,0.0024867717852615078,0.0005435717320467885,0.01074696450416834,0.040542343523289295,0.0011141116657094874,0.0024867717852615078,0.0011141116657094874,0.0011141116657094874,0.0197262032020854,0.0005435717320467885,0.0011141116657094874,8.737591429157852e-05,0.040542343523289295,0.040542343523289295,0.040542343523289295,0.10366756727235543,0.003879961337560404,0.003879961337560404,0.003879961337560404,0.040542343523289295,0.0024867717852615078,0.01074696450416834,1.0,0.003879961337560404,0.0007712400176672005,0.0002823904650720772,0.01074696450416834,0.040542343523289295,0.040542343523289295,0.040542343523289295,0.040542343523289295,0.0197262032020854,0.040542343523289295,0.040542343523289295,0.0197262032020854
Major depressive disorder,6.663870481448337e-05,0.0007712400176672005,0.0007712400176672005,0.0024867717852615078,0.0002823904650720772,0.0002823904650720772,0.00015402860175379768,1.501291079627454e-06,0.0007712400176672005,3.0839626632418014e-05,1.7847926488365322e-07,9.566299545413233e-06,0.0005435717320467885,3.0839626632418014e-05,0.0005435717320467885,0.0016436816183603973,0.0003891230927699644,0.0007712400176672005,0.003879961337560404,1.5141678132686227e-07,0.00011549724605385425,0.0024867717852615078,0.0011141116657094874,0.003879961337560404,0.0002823904650720772,0.0024867717852615078,0.003879961337560404,0.00011549724605385425,0.0024867717852615078,2.4152160094500087e-05,0.0024867717852615078,0.0011141116657094874,0.0003891230927699644,0.0024867717852615078,0.0005435717320467885,3.9611496750979276e-05,0.003879961337560404,0.0005435717320467885,0.0011141116657094874,0.0016436816183603973,0.003879961337560404,0.003879961337560404,0.0024867717852615078,7.123475352179149e-07,0.0007712400176672005,0.0005435717320467885,0.0011141116657094874,0.0016436816183603973,0.0024867717852615078,0.0016436816183603973,0.0007712400176672005,0.0007712400176672005,0.003879961337560404,0.0003891230927699644,0.0005435717320467885,0.00015402860175379768,0.0016436816183603973,0.003879961337560404,0.0002823904650720772,0.0005435717320467885,0.0002823904650720772,0.0002823904650720772,0.0024867717852615078,0.00015402860175379768,0.0002823904650720772,3.0839626632418014e-05,0.003879961337560404,0.003879961337560404,0.003879961337560404,0.006293766499559646,0.0007712400176672005,0.0007712400176672005,0.0007712400176672005,0.003879961337560404,0.0005435717320467885,0.0016436816183603973,0.003879961337560404,1.0,0.00020743069029723892,8.737591429157852e-05,0.0016436816183603973,0.003879961337560404,0.003879961337560404,0.003879961337560404,0.003879961337560404,0.0024867717852615078,0.003879961337560404,0.003879961337560404,0.0024867717852615078
Esophageal cancer,2.4152160094500087e-05,0.00020743069029723892,0.00020743069029723892,0.0005435717320467885,8.737591429157852e-05,8.737591429157852e-05,5.1201997994271885e-05,7.123475352179149e-07,0.00020743069029723892,1.1973318525059736e-05,9.338653761351833e-08,4.0593281130631565e-06,0.00015402860175379768,1.1973318525059736e-05,0.00015402860175379768,0.0003891230927699644,0.00011549724605385425,0.00020743069029723892,0.0007712400176672005,7.974437476362402e-08,3.9611496750979276e-05,0.0005435717320467885,0.0002823904650720772,0.0007712400176672005,8.737591429157852e-05,0.0005435717320467885,0.0007712400176672005,3.9611496750979276e-05,0.0005435717320467885,9.566299545413233e-06,0.0005435717320467885,0.0002823904650720772,0.00011549724605385425,0.0005435717320467885,0.0002823904650720772,1.5054099980963516e-05,0.0007712400176672005,0.00015402860175379768,0.0002823904650720772,0.0003891230927699644,0.0007712400176672005,0.0007712400176672005,0.0005435717320467885,3.508640549297241e-07,0.00020743069029723892,0.00015402860175379768,0.0002823904650720772,0.0003891230927699644,0.0005435717320467885,0.0003891230927699644,0.00020743069029723892,0.00020743069029723892,0.0007712400176672005,0.00011549724605385425,0.00015402860175379768,8.737591429157852e-05,0.0003891230927699644,0.0007712400176672005,8.737591429157852e-05,0.00015402860175379768,8.737591429157852e-05,8.737591429157852e-05,0.0005435717320467885,5.1201997994271885e-05,8.737591429157852e-05,1.1973318525059736e-05,0.0007712400176672005,0.0007712400176672005,0.0007712400176672005,0.0011141116657094874,0.00020743069029723892,0.00020743069029723892,0.00020743069029723892,0.0007712400176672005,0.00015402860175379768,0.0003891230927699644,0.0007712400176672005,0.00020743069029723892,1.0,3.0839626632418014e-05,0.0003891230927699644,0.0007712400176672005,0.0007712400176672005,0.0007712400176672005,0.0007712400176672005,0.0005435717320467885,0.0007712400176672005,0.0007712400176672005,0.0005435717320467885
